GRP_1,GRP_2,labels,filename
-5809.059430311561,-13856.71380247663,bass,bass_0028
1732.4515039288085,-11305.132584403676,bass,bass_0014
18809.87758721445,-15620.97744392221,grand_piano,grand_piano_0058
-4749.654299276433,-21859.247447754584,grand_piano,grand_piano_0070
-37249.22927354574,-2462.424126413206,electric_guitar,electric_guitar_0051
-9109.634650352657,-8596.731194657337,accordion,accordion_0042
-18442.622227736832,-20840.9555081952,electric_guitar,electric_guitar_0050
-1700.4562104561442,-6215.3783665646115,grand_piano,grand_piano_0071
1110.9280521650567,-4779.062303511757,grand_piano,grand_piano_0065
32082.434080023886,-19705.733405732284,grand_piano,grand_piano_0059
-23286.563144015792,-16539.79593649475,bass,bass_0015
-9172.157826639672,-11795.284639634441,gramophone,gramophone_0048
2676.074326897513,-9850.79478470237,bass,bass_0001
6328.986202494543,-7660.943488056386,bass,bass_0029
2677.570284142652,-9705.942447613652,bass,bass_0003
-8499.473203006959,-20031.434638310984,euphonium,euphonium_0059
6145.466633593537,-12179.212935740921,grand_piano,grand_piano_0073
5453.925037680144,-5565.987216063048,grand_piano,grand_piano_0067
3026.8318596045815,1112.7365839667766,electric_guitar,electric_guitar_0046
-4994.587368772515,-11464.663251971668,accordion,accordion_0040
-3753.241168229149,-17612.683965616452,electric_guitar,electric_guitar_0052
-11681.450852261885,-16526.018131799097,accordion,accordion_0054
-6470.839168668133,-10589.969638517276,electric_guitar,electric_guitar_0053
-6904.2734117220325,7258.93951896735,accordion,accordion_0041
-21148.707116855232,-4318.188161919623,electric_guitar,electric_guitar_0047
-4592.725159569837,-26134.00419404825,euphonium,euphonium_0058
-3162.392968404466,-5773.4482792388535,euphonium,euphonium_0064
-20426.823184667406,-11811.415118665242,bass,bass_0002
-3261.4985553129163,-8547.970326487899,bass,bass_0016
-13584.790419479463,-3468.570177700064,bass,bass_0006
6139.218644278524,-4434.614925576849,grand_piano,grand_piano_0076
-1345.1810065200948,-16840.858395003284,euphonium,euphonium_0048
-7875.865127902553,-24184.456307154047,grand_piano,grand_piano_0062
-20566.822913248085,-9729.0569162715,grand_piano,grand_piano_0089
-2676.5850218575893,-18358.013438175803,electric_guitar,electric_guitar_0043
-20559.372900465558,-12862.9108987595,accordion,accordion_0045
973.8996859394437,-25673.66056729478,electric_guitar,electric_guitar_0057
-20403.76875384861,-6025.8557290012195,accordion,accordion_0051
1369.8823266999789,-15058.373172987856,accordion,accordion_0050
-3122.6172609090777,-5896.363853322148,electric_guitar,electric_guitar_0056
-4274.273550778393,-7060.538894564249,euphonium,euphonium_0061
-17032.87754301952,-16742.449183854646,euphonium,euphonium_0049
7594.743695012226,-17509.39686402163,grand_piano,grand_piano_0063
-2419.629857142821,-9669.042034586848,bass,bass_0013
-7472.194404303666,-14465.259303567793,bass,bass_0005
-5234.409671034363,-8151.630210367905,bass,bass_0011
10473.597109700704,-12112.012893456165,bass,bass_0039
2137.426888158896,-6269.411355248363,grand_piano,grand_piano_0061
6470.37367740568,-6657.8296087908775,grand_piano,grand_piano_0075
-13016.90321393515,-23083.901261966148,euphonium,euphonium_0063
762.4437370584731,-6524.428568878358,grand_piano,grand_piano_0049
-4509.681580010029,-17944.53129914938,electric_guitar,electric_guitar_0068
811.1288328053224,-14983.501218392128,accordion,accordion_0052
3452.12161175833,1975.5759997213386,accordion,accordion_0046
-10806.897076610714,-12251.56654463978,electric_guitar,electric_guitar_0041
5383.1859282067935,-8182.640558097573,accordion,accordion_0053
3979.018914984536,-26273.25293022694,euphonium,euphonium_0062
1872.311589563356,-14772.072411578365,grand_piano,grand_piano_0048
-11389.941017517263,-13821.90582567462,grand_piano,grand_piano_0074
7527.317241360122,-14814.180176545315,grand_piano,grand_piano_0060
-5417.099293926543,-4524.648688866793,bass,bass_0038
-10656.37432508491,-8782.480974285325,bass,bass_0004
3257.8635765479285,-15173.185814302322,gramophone,gramophone_0016
8475.166028978605,-18035.637772572944,gramophone,gramophone_0002
-1754.874738115546,-14288.80454579482,euphonium,euphonium_0011
16103.507106481931,-4369.801295057416,electric_guitar,electric_guitar_0032
4759.017863981922,-3527.089715115638,accordion,accordion_0034
2561.678539077612,-20259.047029693586,electric_guitar,electric_guitar_0026
6930.801347418544,-11506.998261381998,accordion,accordion_0020
-24088.036795144882,-18140.11181039729,accordion,accordion_0008
-2594.796846058923,-4159.0247080738745,accordion,accordion_0009
10783.764661200721,-2247.450202534741,accordion,accordion_0021
-4327.4468862383665,-3588.2196326593357,electric_guitar,electric_guitar_0027
1912.3438965680348,-2025.0111496793286,accordion,accordion_0035
-23753.80649906877,-11675.22990373132,electric_guitar,electric_guitar_0033
-16698.02482890759,-3601.845860851345,grand_piano,grand_piano_0012
-5100.340331542702,-9125.47265337736,grand_piano,grand_piano_0006
-8977.039382084971,-13787.600674503272,euphonium,euphonium_0010
4844.00598926919,-35959.4237125685,gramophone,gramophone_0017
-9669.092648787084,-22471.724122348656,bass,bass_0048
-200.64087852239072,-11300.446971859588,gramophone,gramophone_0029
-23554.76827836105,-17894.918495188238,euphonium,euphonium_0012
-4982.108746500452,-18594.091052840457,grand_piano,grand_piano_0038
27853.456887704408,-29013.7895665147,grand_piano,grand_piano_0010
-16803.53386109569,-10643.093766339802,electric_guitar,electric_guitar_0025
2833.9030089429834,-7933.342491306574,accordion,accordion_0023
9998.448190963276,-5110.759792385681,electric_guitar,electric_guitar_0031
7464.096740878452,-3550.90727856124,accordion,accordion_0037
-10444.017934510157,-13408.41256317609,electric_guitar,electric_guitar_0019
-27735.855097999756,-17301.785617203714,electric_guitar,electric_guitar_0018
-18400.5894600967,-3184.384034075037,electric_guitar,electric_guitar_0030
-7066.800751647553,-8896.188543988614,accordion,accordion_0022
-10799.29181127708,-13395.292120468313,grand_piano,grand_piano_0011
22830.391858435683,-14121.873428344394,grand_piano,grand_piano_0039
-551.6055466802179,-10078.655463908262,euphonium,euphonium_0007
9618.246047513276,-18672.614876417945,gramophone,gramophone_0028
6486.64692610868,-15833.242937316247,gramophone,gramophone_0014
-1919.082225746244,-4334.695369270769,gramophone,gramophone_0004
-4732.638444556646,-19853.922577739908,gramophone,gramophone_0010
16737.540399577058,-4995.0078669041295,grand_piano,grand_piano_0015
-10234.593712522801,-3139.4226561251726,grand_piano,grand_piano_0001
-3483.1631049755306,-14737.771481772548,euphonium,euphonium_0003
6757.207207890272,-7577.40817916446,grand_piano,grand_piano_0029
2053.6548813458267,-17415.043482781206,euphonium,euphonium_0017
-36225.74987154546,-10956.75272288559,electric_guitar,electric_guitar_0020
5377.633316377438,9338.238102245748,accordion,accordion_0033
-7170.4979315797145,-7443.976933864558,electric_guitar,electric_guitar_0035
27898.4959804873,-4773.250342797464,accordion,accordion_0027
988.2825715262912,-5045.072122331097,electric_guitar,electric_guitar_0021
-8533.215361861941,-9571.572846406052,electric_guitar,electric_guitar_0009
4277.4264841898075,-23498.48398955012,euphonium,euphonium_0016
-9103.842626495136,-1599.9811693192512,euphonium,euphonium_0002
-1591.5919975376526,-8884.488051449809,grand_piano,grand_piano_0028
-4400.266482811686,-9604.866465345529,grand_piano,grand_piano_0014
-6389.269759573522,-17548.949818410558,gramophone,gramophone_0039
-8117.296715629409,-3960.565121570844,gramophone,gramophone_0013
-27742.926260058823,-2334.430716179485,euphonium,euphonium_0028
32483.94517715705,-27475.262267046557,grand_piano,grand_piano_0002
-7431.123595791336,-15060.354301463767,grand_piano,grand_piano_0016
-16833.25952598397,1414.0469815129386,accordion,accordion_0019
-10009.538177668785,9068.204515263653,electric_guitar,electric_guitar_0023
-3136.987582387785,-5600.022688951091,accordion,accordion_0025
-1774.4695716157266,-7409.003953093962,accordion,accordion_0024
-155.2073251674226,-14930.59900724542,electric_guitar,electric_guitar_0022
-15327.091932895595,13015.566054260313,accordion,accordion_0030
-6175.511791661079,-7778.619774412297,electric_guitar,electric_guitar_0036
-3821.695802422608,3456.408092641731,accordion,accordion_0018
-9438.62842547234,-14166.136104476367,euphonium,euphonium_0001
-7832.7223811878885,4004.920694952204,grand_piano,grand_piano_0017
-4003.6578802735785,-8444.977390803879,euphonium,euphonium_0029
9554.35646133423,-20063.87010801142,grand_piano,grand_piano_0003
-139.03899461843616,-33275.846362470016,gramophone,gramophone_0012
9007.270242050388,-26186.03781761456,gramophone,gramophone_0023
-5939.237541900988,-7359.035240374219,bass,bass_0042
15205.967290967868,-10970.97881178133,euphonium,euphonium_0030
-17771.603016786466,-9491.643707717889,euphonium,euphonium_0024
-5850.733037474662,-21107.74409537838,grand_piano,grand_piano_0026
5644.8826139225375,-22985.08943953064,euphonium,euphonium_0018
-2867.0620341263025,-7967.062396871628,grand_piano,grand_piano_0032
3508.410297617921,-703.5351529728862,electric_guitar,electric_guitar_0013
4017.274774358121,-2979.1632778840794,accordion,accordion_0015
1917.1239341386704,-3409.746771279438,electric_guitar,electric_guitar_0007
15570.141666084164,3187.5512314740386,accordion,accordion_0001
4125.122026545442,1411.8797632363903,accordion,accordion_0029
13741.43882090088,-1402.093201442296,accordion,accordion_0028
-35583.24836281951,-10543.308407685749,electric_guitar,electric_guitar_0006
-12236.484017580779,-13685.873252073921,electric_guitar,electric_guitar_0012
1297.4336613408154,-10115.501499305929,euphonium,euphonium_0019
4061.1366945147997,-6447.1104710467835,grand_piano,grand_piano_0033
28096.862031972534,5924.867728491718,grand_piano,grand_piano_0027
-1851.531550956816,-9162.42121458392,euphonium,euphonium_0025
