MDS_1,MDS_2,labels,filename
7549.6957335863635,-6142.846046753552,bass,bass_0028
-5398.931035383785,23604.658472420495,gramophone,gramophone_0049
-4051.7577772021777,-1722.0557665528195,bass,bass_0014
-14279.966797039453,-17374.70445717179,grand_piano,grand_piano_0058
-8831.028082611274,-19199.14536631108,grand_piano,grand_piano_0064
-19359.40223971115,-10222.178712837938,grand_piano,grand_piano_0070
-9472.514832310535,-1146.8923897656298,electric_guitar,electric_guitar_0051
-5596.655138089711,15334.64765080949,electric_guitar,electric_guitar_0045
-6693.804841416927,17044.41553241175,accordion,accordion_0043
5752.678644983144,18396.76213331016,accordion,accordion_0042
19928.86333180051,-15416.216398511171,electric_guitar,electric_guitar_0044
16139.541998615008,-13581.038493923506,electric_guitar,electric_guitar_0050
-6888.21583877932,19617.658807298485,grand_piano,grand_piano_0071
-16538.29957739485,8780.105069207697,grand_piano,grand_piano_0065
-11393.01638708506,-21066.577178476047,grand_piano,grand_piano_0059
13690.36914315684,-2441.3686164742608,bass,bass_0015
1638.7858333424606,4543.683419607061,gramophone,gramophone_0048
-262.74304836404343,12499.847779818721,bass,bass_0001
-1136.5820485824302,12707.98659043985,bass,bass_0029
10769.071743868411,-3236.989038112822,bass,bass_0017
91.65373472168741,6619.1887490637855,bass,bass_0003
14042.90059293122,-20440.434127677458,euphonium,euphonium_0059
-15113.61956022532,-15055.041741333269,grand_piano,grand_piano_0073
-2619.795099410924,-22388.52081614825,grand_piano,grand_piano_0067
-6423.4544477499585,11813.954612181567,electric_guitar,electric_guitar_0046
17034.729629308928,8399.511652245501,accordion,accordion_0040
-7196.346838902654,-8268.809403983707,electric_guitar,electric_guitar_0052
4225.221416065016,15680.632986188964,accordion,accordion_0054
2047.6985635808107,17216.528934226295,accordion,accordion_0055
1967.8311815447607,3596.9944092354854,electric_guitar,electric_guitar_0053
10422.849715685512,2225.0281562517043,electric_guitar,electric_guitar_0047
13527.050488959248,-20202.45702351445,euphonium,euphonium_0058
-827.9654331068177,-24107.32719445083,grand_piano,grand_piano_0072
715.9928830588693,11934.475789673115,euphonium,euphonium_0064
-11395.244276410933,18468.740072782948,bass,bass_0016
-17967.86148448867,5282.427336402506,bass,bass_0012
-1208.514017259892,24060.647234002397,bass,bass_0006
-5698.309461406169,-21154.28615624173,grand_piano,grand_piano_0076
10167.124642672563,-13634.672380829132,euphonium,euphonium_0048
